"license","year","name","address","lon","lat","quadrant","subhood","firstYr"
"ABRA088012",2012,"rosa mexicano","5225 WISCONSIN AVE NW, Washington DC",-77.0841342,38.9584447,"NW","Friendship Heights",2011
"ABRA088012",2013,"rosa mexicano","5225 WISCONSIN AVE NW, Washington DC",-77.0841342,38.9584447,"NW","Friendship Heights",2011
"ABRA088012",2014,"rosa mexicano","5225 WISCONSIN AVE NW, Washington DC",-77.0841342,38.9584447,"NW","Friendship Heights",2011
"ABRA088060",2012,"the pig","1320 14TH ST NW, Washington DC",-77.0323472,38.9079522,"NW","Logan Circle",2012
"ABRA088060",2013,"the pig","1320 14TH ST NW, Washington DC",-77.0323472,38.9079522,"NW","Logan Circle",2012
"ABRA088060",2014,"the pig","1320 14TH ST NW, Washington DC",-77.0323472,38.9079522,"NW","Logan Circle",2012
"ABRA088060",2015,"the pig","1320 14TH ST NW, Washington DC",-77.0323472,38.9079522,"NW","Logan Circle",2012
"ABRA088060",2016,"the pig","1320 14TH ST NW, Washington DC",-77.0323472,38.9079522,"NW","Logan Circle",2012
"ABRA088067",2012,"pound the hill","621 PENNSYLVANIA AVE SE, Washington DC",-76.9976548,38.8849544,"SE","Capitol Hill",2012
"ABRA088067",2013,"pound the hill","621 PENNSYLVANIA AVE SE, Washington DC",-76.9976548,38.8849544,"SE","Capitol Hill",2012
"ABRA088067",2014,"pound the hill","621 PENNSYLVANIA AVE SE, Washington DC",-76.9976548,38.8849544,"SE","Capitol Hill",2012
"ABRA088067",2015,"pound the hill","621 PENNSYLVANIA AVE SE, Washington DC",-76.9976548,38.8849544,"SE","Capitol Hill",2012
"ABRA088102",2014,"chicken tortilla","1324 H ST NE, Washington DC",-76.9873247,38.9004,"NE","Near Northeast",2014
"ABRA088102.1",2015,"ocopa","1324 H ST NE, Washington DC",-76.9873247,38.9004,"NE","Near Northeast",2015
"ABRA088102.1",2016,"ocopa","1324 H ST NE, Washington DC",-76.9873247,38.9004,"NE","Near Northeast",2015
"ABRA088106",2012,"board room","1737 CONNECTICUT AVE NW, Washington DC",-77.0453095,38.9136665,"NW","Dupont Circle",2012
"ABRA088106",2013,"board room","1737 CONNECTICUT AVE NW, Washington DC",-77.0453095,38.9136665,"NW","Dupont Circle",2012
"ABRA088106",2014,"board room","1737 CONNECTICUT AVE NW, Washington DC",-77.0453095,38.9136665,"NW","Dupont Circle",2012
"ABRA088106",2015,"board room","1737 CONNECTICUT AVE NW, Washington DC",-77.0453095,38.9136665,"NW","Dupont Circle",2012
"ABRA088106",2016,"board room","1737 CONNECTICUT AVE NW, Washington DC",-77.0453095,38.9136665,"NW","Dupont Circle",2012
"ABRA088119",2012,"dc shenanigans","2450 18th ST NW, Washington DC",-77.0427113,38.9219324,"NW","Washington Heights",2012
"ABRA088119",2013,"dc shenanigans","2450 18th ST NW, Washington DC",-77.0427113,38.9219324,"NW","Washington Heights",2012
"ABRA088119",2014,"dc shenanigans","2450 18th ST NW, Washington DC",-77.0427113,38.9219324,"NW","Washington Heights",2012
"ABRA088119",2015,"dc shenanigans","2450 18th ST NW, Washington DC",-77.0427113,38.9219324,"NW","Washington Heights",2012
"ABRA088119",2016,"dc shenanigans","2450 18th ST NW, Washington DC",-77.0427113,38.9219324,"NW","Washington Heights",2012
"ABRA088176",2012,"le pain quotidien","975 F ST NW, Washington DC",-77.0255085,38.8976215,"NW","Downtown",2012
"ABRA088176",2013,"le pain quotidien","975 F ST NW, Washington DC",-77.0255085,38.8976215,"NW","Downtown",2012
"ABRA088176",2014,"le pain quotidien","975 F ST NW, Washington DC",-77.0255085,38.8976215,"NW","Downtown",2012
"ABRA088176",2015,"le pain quotidien","975 F ST NW, Washington DC",-77.0255085,38.8976215,"NW","Downtown",2012
"ABRA088176",2016,"le pain quotidien","975 F ST NW, Washington DC",-77.0255085,38.8976215,"NW","Downtown",2012
"ABRA088178",2012,"dc thai restaurant and bakery","1018 VERMONT AVE NW, Washington DC",-77.0336136,38.903237,"NW","Downtown",2012
"ABRA088178",2013,"dc thai restaurant and bakery","1018 VERMONT AVE NW, Washington DC",-77.0336136,38.903237,"NW","Downtown",2012
"ABRA088178",2014,"dc thai restaurant and bakery","1018 VERMONT AVE NW, Washington DC",-77.0336136,38.903237,"NW","Downtown",2012
"ABRA088178",2015,"dc thai restaurant and bakery","1018 VERMONT AVE NW, Washington DC",-77.0336136,38.903237,"NW","Downtown",2012
"ABRA088178",2016,"dc thai restaurant and bakery","1018 VERMONT AVE NW, Washington DC",-77.0336136,38.903237,"NW","Downtown",2012
"ABRA088179",2014,"all souls","725 T ST NW, Washington DC",-77.0227423,38.9157462,"NW","U Street",2014
"ABRA088179",2015,"all souls","725 T ST NW, Washington DC",-77.0227423,38.9157462,"NW","U Street",2014
"ABRA088179",2016,"all souls","725 T ST NW, Washington DC",-77.0227423,38.9157462,"NW","U Street",2014
"ABRA088224",2013,"hikari sushi & sake bar","644 H ST NE, Washington DC",-76.9966422,38.9003833,"NE","Near Northeast",2013
"ABRA088224",2014,"hikari sushi & sake bar","644 H ST NE, Washington DC",-76.9966422,38.9003833,"NE","Near Northeast",2013
"ABRA088224",2015,"hikari sushi & sake bar","644 H ST NE, Washington DC",-76.9966422,38.9003833,"NE","Near Northeast",2013
"ABRA088224",2016,"hikari sushi & sake bar","644 H ST NE, Washington DC",-76.9966422,38.9003833,"NE","Near Northeast",2013
"ABRA088243",2013,"le diplomate","1601 14TH ST NW, Washington DC",-77.0315844,38.9113604,"NW","Logan Circle",2013
"ABRA088243",2014,"le diplomate","1601 14TH ST NW, Washington DC",-77.0315844,38.9113604,"NW","Logan Circle",2013
"ABRA088243",2015,"le diplomate","1601 14TH ST NW, Washington DC",-77.0315844,38.9113604,"NW","Logan Circle",2013
"ABRA088243",2016,"le diplomate","1601 14TH ST NW, Washington DC",-77.0315844,38.9113604,"NW","Logan Circle",2013
"ABRA088258",2012,"matchbox","1901 14TH ST NW, Washington DC",-77.031573,38.915748,"NW","U Street",2012
"ABRA088258",2013,"matchbox","1901 14TH ST NW, Washington DC",-77.031573,38.915748,"NW","U Street",2012
"ABRA088258",2014,"matchbox","1901 14TH ST NW, Washington DC",-77.031573,38.915748,"NW","U Street",2012
"ABRA088258",2015,"matchbox","1901 14TH ST NW, Washington DC",-77.031573,38.915748,"NW","U Street",2012
"ABRA088258",2016,"matchbox","1901 14TH ST NW, Washington DC",-77.031573,38.915748,"NW","U Street",2012
"ABRA088262",2012,"cafe sorriso","2311 CALVERT ST NW, Washington DC",-77.0510011,38.9237633,"NW","Woodley Park",2012
"ABRA088262",2013,"cafe sorriso","2311 CALVERT ST NW, Washington DC",-77.0510011,38.9237633,"NW","Woodley Park",2012
"ABRA088262",2014,"cafe sorriso","2311 CALVERT ST NW, Washington DC",-77.0510011,38.9237633,"NW","Woodley Park",2012
"ABRA088262",2015,"cafe sorriso","2311 CALVERT ST NW, Washington DC",-77.0510011,38.9237633,"NW","Woodley Park",2012
"ABRA088262",2016,"cafe sorriso","2311 CALVERT ST NW, Washington DC",-77.0510011,38.9237633,"NW","Woodley Park",2012
"ABRA088264",2012,"maranon cafe","3521 14TH ST NW, Washington DC",-77.0324398,38.9355503,"NW","Columbia Heights",2012
"ABRA088273",2012,"black & orange","1931 14TH ST NW, Washington DC",-77.0315509,38.9166509,"NW","U Street",2012
"ABRA088273",2013,"black & orange","1931 14TH ST NW, Washington DC",-77.0315509,38.9166509,"NW","U Street",2012
"ABRA088273",2014,"black & orange","1931 14TH ST NW, Washington DC",-77.0315509,38.9166509,"NW","U Street",2012
"ABRA088273",2015,"black & orange","1931 14TH ST NW, Washington DC",-77.0315509,38.9166509,"NW","U Street",2012
"ABRA088274",2012,"izakaya seki","1117 V ST NW, Washington DC",-77.0277839,38.9182765,"NW","U Street",2012
"ABRA088274",2013,"izakaya seki","1117 V ST NW, Washington DC",-77.0277839,38.9182765,"NW","U Street",2012
"ABRA088274",2014,"izakaya seki","1117 V ST NW, Washington DC",-77.0277839,38.9182765,"NW","U Street",2012
"ABRA088274",2015,"izakaya seki","1117 V ST NW, Washington DC",-77.0277839,38.9182765,"NW","U Street",2012
"ABRA088274",2016,"izakaya seki","1117 V ST NW, Washington DC",-77.0277839,38.9182765,"NW","U Street",2012
"ABRA088282",2012,"wise eats cafe","2132 WISCONSIN AVE NW, Washington DC",-77.0704109,38.918465,"NW","Glover Park",2012
"ABRA088282.1",2012,"cafe romeo's","2132 WISCONSIN AVE NW, Washington DC",-77.0704109,38.918465,"NW","Glover Park",2012
"ABRA088282.1",2013,"cafe romeo's","2132 WISCONSIN AVE NW, Washington DC",-77.0704109,38.918465,"NW","Glover Park",2012
"ABRA088282.1",2014,"cafe romeo's","2132 WISCONSIN AVE NW, Washington DC",-77.0704109,38.918465,"NW","Glover Park",2012
"ABRA088282.1",2015,"cafe romeo's","2132 WISCONSIN AVE NW, Washington DC",-77.0704109,38.918465,"NW","Glover Park",2012
"ABRA088282.1",2016,"cafe romeo's","2132 WISCONSIN AVE NW, Washington DC",-77.0704109,38.918465,"NW","Glover Park",2012
"ABRA088283",2012,"southern hospitality","1813 ADAMS MILL RD NW, Washington DC",-77.0426118,38.9232094,"NW","Lanier Heights",2012
"ABRA088283",2013,"southern hospitality","1813 ADAMS MILL RD NW, Washington DC",-77.0426118,38.9232094,"NW","Lanier Heights",2012
"ABRA088283",2014,"southern hospitality","1813 ADAMS MILL RD NW, Washington DC",-77.0426118,38.9232094,"NW","Lanier Heights",2012
"ABRA088283",2015,"southern hospitality","1813 ADAMS MILL RD NW, Washington DC",-77.0426118,38.9232094,"NW","Lanier Heights",2012
"ABRA088283",2016,"southern hospitality","1813 ADAMS MILL RD NW, Washington DC",-77.0426118,38.9232094,"NW","Lanier Heights",2012
"ABRA088290",2012,"climax restaurant & hookah bar","900 FLORIDA AVE NW, Washington DC",-77.0242568,38.917733,"NW","U Street",2012
"ABRA088290",2013,"climax restaurant & hookah bar","900 FLORIDA AVE NW, Washington DC",-77.0242568,38.917733,"NW","U Street",2012
"ABRA088290",2014,"climax restaurant & hookah bar","900 FLORIDA AVE NW, Washington DC",-77.0242568,38.917733,"NW","U Street",2012
"ABRA088290",2015,"climax restaurant & hookah bar","900 FLORIDA AVE NW, Washington DC",-77.0242568,38.917733,"NW","U Street",2012
"ABRA088290",2016,"climax restaurant & hookah bar","900 FLORIDA AVE NW, Washington DC",-77.0242568,38.917733,"NW","U Street",2012
"ABRA088296",2013,"daikaya","705 6TH ST NW, Washington DC",-77.019589,38.898603,"NW","Downtown",2013
"ABRA088296",2014,"daikaya","705 6TH ST NW, Washington DC",-77.019589,38.898603,"NW","Downtown",2013
"ABRA088296",2015,"daikaya","705 6TH ST NW, Washington DC",-77.019589,38.898603,"NW","Downtown",2013
"ABRA088296",2016,"daikaya","705 6TH ST NW, Washington DC",-77.019589,38.898603,"NW","Downtown",2013
"ABRA088303",2012,"duplex diner","2004 18th ST NW, Washington DC",-77.0418772,38.9172157,"NW","Washington Heights",2012
"ABRA088303",2013,"duplex diner","2004 18th ST NW, Washington DC",-77.0418772,38.9172157,"NW","Washington Heights",2012
"ABRA088303",2014,"duplex diner","2004 18th ST NW, Washington DC",-77.0418772,38.9172157,"NW","Washington Heights",2012
"ABRA088303",2015,"duplex diner","2004 18th ST NW, Washington DC",-77.0418772,38.9172157,"NW","Washington Heights",2012
"ABRA088303",2016,"duplex diner","2004 18th ST NW, Washington DC",-77.0418772,38.9172157,"NW","Washington Heights",2012
"ABRA088333",2012,"the pinch","3548 14TH ST NW, Washington DC",-77.033147,38.935853,"NW","Columbia Heights",2012
"ABRA088333",2013,"the pinch","3548 14TH ST NW, Washington DC",-77.033147,38.935853,"NW","Columbia Heights",2012
"ABRA088333",2014,"the pinch","3548 14TH ST NW, Washington DC",-77.033147,38.935853,"NW","Columbia Heights",2012
"ABRA088333",2015,"the pinch","3548 14TH ST NW, Washington DC",-77.033147,38.935853,"NW","Columbia Heights",2012
"ABRA088333",2016,"the pinch","3548 14TH ST NW, Washington DC",-77.033147,38.935853,"NW","Columbia Heights",2012
"ABRA088347",2012,"king of kabob","1018 VERMONT AVE NW, Washington DC",-77.0336136,38.903237,"NW","Downtown",2012
"ABRA088347",2013,"king of kabob","1018 VERMONT AVE NW, Washington DC",-77.0336136,38.903237,"NW","Downtown",2012
"ABRA088409",2012,"mad momos","3605 14TH ST NW, Washington DC",-77.0323873,38.9364186,"NW","Columbia Heights",2012
"ABRA088409",2013,"mad momos","3605 14TH ST NW, Washington DC",-77.0323873,38.9364186,"NW","Columbia Heights",2012
"ABRA088409",2014,"mad momos","3605 14TH ST NW, Washington DC",-77.0323873,38.9364186,"NW","Columbia Heights",2012
"ABRA088409",2015,"mad momos","3605 14TH ST NW, Washington DC",-77.0323873,38.9364186,"NW","Columbia Heights",2012
"ABRA088441",2012,"st. arnold's mussel bar","3433 CONNECTICUT AVE NW, Washington DC",-77.0579736,38.9353295,"NW","Cleveland Park",2012
"ABRA088441",2013,"st. arnold's mussel bar","3433 CONNECTICUT AVE NW, Washington DC",-77.0579736,38.9353295,"NW","Cleveland Park",2012
"ABRA088441",2014,"st. arnold's mussel bar","3433 CONNECTICUT AVE NW, Washington DC",-77.0579736,38.9353295,"NW","Cleveland Park",2012
"ABRA088441",2015,"st. arnold's mussel bar","3433 CONNECTICUT AVE NW, Washington DC",-77.0579736,38.9353295,"NW","Cleveland Park",2012
"ABRA088441",2016,"st. arnold's mussel bar","3433 CONNECTICUT AVE NW, Washington DC",-77.0579736,38.9353295,"NW","Cleveland Park",2012
"ABRA088476",2012,"taqueria distrito federal","805 Kennedy ST NW, Washington DC",-77.0244503,38.9564677,"NW","Brightwood Park",2012
"ABRA088476",2013,"taqueria distrito federal","805 Kennedy ST NW, Washington DC",-77.0244503,38.9564677,"NW","Brightwood Park",2012
"ABRA088476",2014,"taqueria distrito federal","805 Kennedy ST NW, Washington DC",-77.0244503,38.9564677,"NW","Brightwood Park",2012
"ABRA088476",2015,"taqueria distrito federal","805 Kennedy ST NW, Washington DC",-77.0244503,38.9564677,"NW","Brightwood Park",2012
"ABRA088476",2016,"taqueria distrito federal","805 Kennedy ST NW, Washington DC",-77.0244503,38.9564677,"NW","Brightwood Park",2012
"ABRA088497",2012,"young chow asian restaurant","312 PENNSYLVANIA AVE SE, Washington DC",-77.001502,38.887206,"SE","Capitol Hill",2012
"ABRA088497",2013,"young chow asian restaurant","312 PENNSYLVANIA AVE SE, Washington DC",-77.001502,38.887206,"SE","Capitol Hill",2012
"ABRA088497",2014,"young chow asian restaurant","312 PENNSYLVANIA AVE SE, Washington DC",-77.001502,38.887206,"SE","Capitol Hill",2012
"ABRA088497",2015,"young chow asian restaurant","312 PENNSYLVANIA AVE SE, Washington DC",-77.001502,38.887206,"SE","Capitol Hill",2012
"ABRA088497",2016,"young chow asian restaurant","312 PENNSYLVANIA AVE SE, Washington DC",-77.001502,38.887206,"SE","Capitol Hill",2012
"ABRA088503",2012,"the silver spork","WASHINGTON, DC, Washington DC",-77.0368707,38.9071923,"NW","Dupont Circle",2012
"ABRA088503",2013,"the silver spork","WASHINGTON, DC, Washington DC",-77.0368707,38.9071923,"NW","Dupont Circle",2012
"ABRA088504",2013,"etto","1541 14TH ST NW, Washington DC",-77.031618,38.910967,"NW","Logan Circle",2013
"ABRA088504",2014,"etto","1541 14TH ST NW, Washington DC",-77.031618,38.910967,"NW","Logan Circle",2013
"ABRA088504",2015,"etto","1541 14TH ST NW, Washington DC",-77.031618,38.910967,"NW","Logan Circle",2013
"ABRA088504",2016,"etto","1541 14TH ST NW, Washington DC",-77.031618,38.910967,"NW","Logan Circle",2013
"ABRA088527",2014,"lupo verde","1401 T ST NW, Washington DC",-77.0321969,38.9157099,"NW","U Street",2014
"ABRA088527",2015,"lupo verde","1401 T ST NW, Washington DC",-77.0321969,38.9157099,"NW","U Street",2014
"ABRA088527",2016,"lupo verde","1401 T ST NW, Washington DC",-77.0321969,38.9157099,"NW","U Street",2014
"ABRA088557",2012,"sushi sai","4221 A CONNECTICUT AVE NW, Washington DC",-77.0629988,38.9437551,"NW","Forest Hills",2012
"ABRA088557",2013,"sushi sai","4221 A CONNECTICUT AVE NW, Washington DC",-77.0629988,38.9437551,"NW","Forest Hills",2012
"ABRA088557",2014,"sushi sai","4221 A CONNECTICUT AVE NW, Washington DC",-77.0629988,38.9437551,"NW","Forest Hills",2012
"ABRA088557",2015,"sushi sai","4221 A CONNECTICUT AVE NW, Washington DC",-77.0629988,38.9437551,"NW","Forest Hills",2012
"ABRA088557",2016,"sushi sai","4221 A CONNECTICUT AVE NW, Washington DC",-77.0629988,38.9437551,"NW","Forest Hills",2012
"ABRA088564",2012,"menomale, llc","2711 12TH ST NE, Washington DC",-76.9901519,38.92485,"NE","Brookland",2012
"ABRA088564",2013,"menomale, llc","2711 12TH ST NE, Washington DC",-76.9901519,38.92485,"NE","Brookland",2012
"ABRA088564",2014,"menomale, llc","2711 12TH ST NE, Washington DC",-76.9901519,38.92485,"NE","Brookland",2012
"ABRA088564",2015,"menomale, llc","2711 12TH ST NE, Washington DC",-76.9901519,38.92485,"NE","Brookland",2012
"ABRA088564",2016,"menomale, llc","2711 12TH ST NE, Washington DC",-76.9901519,38.92485,"NE","Brookland",2012
"ABRA088569",2012,"shaws tavern","520 FLORIDA AVE NW, Washington DC",-77.0197208,38.9152178,"NW","Shaw",2012
"ABRA088569",2013,"shaws tavern","520 FLORIDA AVE NW, Washington DC",-77.0197208,38.9152178,"NW","Shaw",2012
"ABRA088569",2014,"shaws tavern","520 FLORIDA AVE NW, Washington DC",-77.0197208,38.9152178,"NW","Shaw",2012
"ABRA088569",2015,"shaws tavern","520 FLORIDA AVE NW, Washington DC",-77.0197208,38.9152178,"NW","Shaw",2012
"ABRA088569",2016,"shaws tavern","520 FLORIDA AVE NW, Washington DC",-77.0197208,38.9152178,"NW","Shaw",2012
"ABRA088592",2012,"hr-57","1007 H ST NE, Washington DC",-76.9922241,38.8999823,"NE","Near Northeast",2012
"ABRA088592",2013,"hr-57","1007 H ST NE, Washington DC",-76.9922241,38.8999823,"NE","Near Northeast",2012
"ABRA088592",2014,"hr-57","1007 H ST NE, Washington DC",-76.9922241,38.8999823,"NE","Near Northeast",2012
"ABRA088603",2014,"impala cantina y taqueria","1358 H ST NE, Washington DC",-76.9863417,38.9004275,"NE","Near Northeast",2014
"ABRA088603",2015,"impala cantina y taqueria","1358 H ST NE, Washington DC",-76.9863417,38.9004275,"NE","Near Northeast",2014
"ABRA088603",2016,"impala cantina y taqueria","1358 H ST NE, Washington DC",-76.9863417,38.9004275,"NE","Near Northeast",2014
"ABRA088623",2014,"dc conscious cafe","1413 H ST NE, Washington DC",-76.9850079,38.899987,"NE","Near Northeast",2014
"ABRA088623",2015,"dc conscious cafe","1413 H ST NE, Washington DC",-76.9850079,38.899987,"NE","Near Northeast",2014
"ABRA088623",2016,"dc conscious cafe","1413 H ST NE, Washington DC",-76.9850079,38.899987,"NE","Near Northeast",2014
"ABRA088675",2012,"souk restaurant","1208 H ST NE, Washington DC",-76.9897893,38.9003906,"NE","Near Northeast",2012
"ABRA088675",2013,"souk restaurant","1208 H ST NE, Washington DC",-76.9897893,38.9003906,"NE","Near Northeast",2012
"ABRA088675",2014,"souk restaurant","1208 H ST NE, Washington DC",-76.9897893,38.9003906,"NE","Near Northeast",2012
"ABRA088675.1",2015,"kitty's saloon","1208 H ST NE, Washington DC",-76.9897893,38.9003906,"NE","Near Northeast",2015
"ABRA088675.1",2016,"kitty's saloon","1208 H ST NE, Washington DC",-76.9897893,38.9003906,"NE","Near Northeast",2015
"ABRA088683",2014,"doi moi","1800 14TH ST NW, Washington DC",-77.0322091,38.9143611,"NW","U Street",2014
"ABRA088683",2015,"doi moi","1800 14TH ST NW, Washington DC",-77.0322091,38.9143611,"NW","U Street",2014
"ABRA088683",2016,"doi moi","1800 14TH ST NW, Washington DC",-77.0322091,38.9143611,"NW","U Street",2014
"ABRA088683.1",2014,"2 birds 1 stone","1800 14TH ST NW, Washington DC",-77.0322091,38.9143611,"NW","U Street",2014
"ABRA088683.1",2015,"2 birds 1 stone","1800 14TH ST NW, Washington DC",-77.0322091,38.9143611,"NW","U Street",2014
"ABRA088683.1",2016,"2 birds 1 stone","1800 14TH ST NW, Washington DC",-77.0322091,38.9143611,"NW","U Street",2014
"ABRA088757",2012,"el don restaurant","4403 14th ST NW, Washington DC",-77.0326825,38.944156,"NW","16th Street Heights",2012
"ABRA088757",2013,"el don restaurant","4403 14th ST NW, Washington DC",-77.0326825,38.944156,"NW","16th Street Heights",2012
